iso2c,country,private,year,iso3c,region,income,public
AT,Austria,2.61361494354416,2006.0,AUT,Europe & Central Asia (all income levels),High income: OECD,7.73793278645584
AT,Austria,2.6999962908032,2005.0,AUT,Europe & Central Asia (all income levels),High income: OECD,7.83141883026931
AT,Austria,2.74386020283731,2003.0,AUT,Europe & Central Asia (all income levels),High income: OECD,7.73647976222815
AT,Austria,2.43104356942973,1996.0,AUT,Europe & Central Asia (all income levels),High income: OECD,7.09625698057027
AT,Austria,2.40992412725376,1995.0,AUT,Europe & Central Asia (all income levels),High income: OECD,7.13710014274624
AT,Austria,2.76854608050578,2004.0,AUT,Europe & Central Asia (all income levels),High income: OECD,7.79133645949423
AU,Australia,2.88396827213373,2011.0,AUS,East Asia & Pacific (all income levels),High income: OECD,6.31537827786627
AU,Australia,2.58673938583173,1996.0,AUS,East Asia & Pacific (all income levels),High income: OECD,4.85630802416827
AU,Australia,2.48450264484882,1995.0,AUS,East Asia & Pacific (all income levels),High income: OECD,4.77523258515118
AU,Australia,2.85586505405223,2008.0,AUS,East Asia & Pacific (all income levels),High income: OECD,5.92763100804262
AU,Australia,2.48275170797171,1997.0,AUS,East Asia & Pacific (all income levels),High income: OECD,5.01647628202829
AU,Australia,2.88793765660665,2010.0,AUS,East Asia & Pacific (all income levels),High income: OECD,6.12733425339335
AU,Australia,2.7647540965227,2007.0,AUS,East Asia & Pacific (all income levels),High income: OECD,5.76587639494667
AU,Australia,3.0717518713511,2012.0,AUS,East Asia & Pacific (all income levels),High income: OECD,6.28563326864891
AU,Australia,2.83030335871122,2006.0,AUS,East Asia & Pacific (all income levels),High income: OECD,5.66088659128878
AU,Australia,2.792444146459,2005.0,AUS,East Asia & Pacific (all income levels),High income: OECD,5.661448483541
AU,Australia,2.84942165140848,2004.0,AUS,East Asia & Pacific (all income levels),High income: OECD,5.72489888888071
AU,Australia,2.81232385001891,2003.0,AUS,East Asia & Pacific (all income levels),High income: OECD,5.50612733998109
AU,Australia,2.76977818501043,2002.0,AUS,East Asia & Pacific (all income levels),High income: OECD,5.62066014498957
AU,Australia,2.75768004331882,2001.0,AUS,East Asia & Pacific (all income levels),High income: OECD,5.42099865976707
AU,Australia,2.67863348399026,2e3,AUS,East Asia & Pacific (all income levels),High income: OECD,5.39951166600973
AU,Australia,3.10570758169405,2014.0,AUS,East Asia & Pacific (all income levels),High income: OECD,6.31659265830595
AU,Australia,3.08882134053316,2013.0,AUS,East Asia & Pacific (all income levels),High income: OECD,6.27491713946684
AU,Australia,2.57805433071262,1998.0,AUS,East Asia & Pacific (all income levels),High income: OECD,5.08464780928738
AU,Australia,2.85949994875751,2009.0,AUS,East Asia & Pacific (all income levels),High income: OECD,6.18655601124249
AU,Australia,2.46283156092713,1999.0,AUS,East Asia & Pacific (all income levels),High income: OECD,5.32692740907287
AZ,Azerbaijan,4.80589572105364,2014.0,AZE,Europe & Central Asia (all income levels),Upper middle income,1.23096747894636
AZ,Azerbaijan,4.38736654539408,2013.0,AZE,Europe & Central Asia (all income levels),Upper middle income,1.15018390460592
AZ,Azerbaijan,3.92833735644618,2011.0,AZE,Europe & Central Asia (all income levels),Upper middle income,1.08098767355382
AZ,Azerbaijan,5.73361007002278,2003.0,AZE,Europe & Central Asia (all income levels),Upper middle income,0.829677969977225
AZ,Azerbaijan,4.15630102575066,2012.0,AZE,Europe & Central Asia (all income levels),Upper middle income,1.21059659424934
AZ,Azerbaijan,3.675287697144,2002.0,AZE,Europe & Central Asia (all income levels),Upper middle income,0.791817882856003
AZ,Azerbaijan,3.80392025894861,2e3,AZE,Europe & Central Asia (all income levels),Upper middle income,0.866892751051386
AZ,Azerbaijan,4.37171400635554,1999.0,AZE,Europe & Central Asia (all income levels),Upper middle income,0.985430463644461
AZ,Azerbaijan,4.16557937651887,2010.0,AZE,Europe & Central Asia (all income levels),Upper middle income,1.16802072348113
AZ,Azerbaijan,4.51127075956728,2009.0,AZE,Europe & Central Asia (all income levels),Upper middle income,1.33896972043272
AZ,Azerbaijan,3.54939098377225,2008.0,AZE,Europe & Central Asia (all income levels),Upper middle income,0.824675486227748
AZ,Azerbaijan,6.89587391448392,2004.0,AZE,Europe & Central Asia (all income levels),Upper middle income,1.02867003551608
AZ,Azerbaijan,4.53085300738999,1998.0,AZE,Europe & Central Asia (all income levels),Upper middle income,0.903807032610006
AZ,Azerbaijan,3.63593984022491,2001.0,AZE,Europe & Central Asia (all income levels),Upper middle income,0.846501129775094
AZ,Azerbaijan,4.22335025742076,1997.0,AZE,Europe & Central Asia (all income levels),Upper middle income,1.22862571257924
AZ,Azerbaijan,4.63836689119042,1996.0,AZE,Europe & Central Asia (all income levels),Upper middle income,1.48554701880958
AZ,Azerbaijan,4.40012343214527,1995.0,AZE,Europe & Central Asia (all income levels),Upper middle income,1.39175257785473
AZ,Azerbaijan,5.30388323035641,2006.0,AZE,Europe & Central Asia (all income levels),Upper middle income,0.864184359643595
AZ,Azerbaijan,6.98300272512009,2005.0,AZE,Europe & Central Asia (all income levels),Upper middle income,0.880905374879911
AZ,Azerbaijan,4.11499905093705,2007.0,AZE,Europe & Central Asia (all income levels),Upper middle income,0.980253879062945
B8,Central Europe and the Baltics,1.82484248958758,2014.0,NA,NA,NA,5.01771667599359
B8,Central Europe and the Baltics,1.84199003739149,2013.0,NA,NA,NA,5.02926578468844
B8,Central Europe and the Baltics,1.90712512989777,2012.0,NA,NA,NA,5.04131726835833
B8,Central Europe and the Baltics,1.87116095202331,2011.0,NA,NA,NA,5.09621240383297
B8,Central Europe and the Baltics,1.88334420857546,2010.0,NA,NA,NA,5.2843804286008504
B8,Central Europe and the Baltics,1.93787653523208,2009.0,NA,NA,NA,5.39492062849288
B8,Central Europe and the Baltics,1.77907832562111,2008.0,NA,NA,NA,5.05478518536386
B8,Central Europe and the Baltics,1.71617081633013,2007.0,NA,NA,NA,4.80905668048474
B8,Central Europe and the Baltics,1.71342673606541,2006.0,NA,NA,NA,4.84145012679347
B8,Central Europe and the Baltics,1.71404660419164,2005.0,NA,NA,NA,4.97086141113535
B8,Central Europe and the Baltics,1.76888533956474,2004.0,NA,NA,NA,4.91362942825751
B8,Central Europe and the Baltics,1.59306892049011,2003.0,NA,NA,NA,5.10024924408397
B8,Central Europe and the Baltics,1.55265008074225,2002.0,NA,NA,NA,4.90019578938357
B8,Central Europe and the Baltics,1.49240740454415,2001.0,NA,NA,NA,4.66627238948736
B8,Central Europe and the Baltics,1.43840482264923,2e3,NA,NA,NA,4.53971082210331
B8,Central Europe and the Baltics,1.37778000113855,1999.0,NA,NA,NA,4.67908230583917
B8,Central Europe and the Baltics,1.46681695645146,1998.0,NA,NA,NA,4.49998776108052
B8,Central Europe and the Baltics,1.22873201376791,1997.0,NA,NA,NA,4.60457386689812
B8,Central Europe and the Baltics,1.21870919288575,1996.0,NA,NA,NA,4.75320883584997
B8,Central Europe and the Baltics,1.14288736109493,1995.0,NA,NA,NA,4.67852848132273
BA,Bosnia and Herzegovina,2.85954262649882,2012.0,BIH,Europe & Central Asia (all income levels),Upper middle income,7.08021227350118
BA,Bosnia and Herzegovina,2.83453933402768,2013.0,BIH,Europe & Central Asia (all income levels),Upper middle income,6.62977227597232
BA,Bosnia and Herzegovina,2.75893888844644,2014.0,BIH,Europe & Central Asia (all income levels),Upper middle income,6.81307708155356
BA,Bosnia and Herzegovina,3.05617820359229,2e3,BIH,Europe & Central Asia (all income levels),Upper middle income,4.0320957164077
BA,Bosnia and Herzegovina,4.1789719310751,1999.0,BIH,Europe & Central Asia (all income levels),Upper middle income,4.73075262892489
BA,Bosnia and Herzegovina,2.84771193731344,2001.0,BIH,Europe & Central Asia (all income levels),Upper middle income,4.31250573268656
BA,Bosnia and Herzegovina,2.83696529544583,2009.0,BIH,Europe & Central Asia (all income levels),Upper middle income,6.80355125455417
BA,Bosnia and Herzegovina,2.78939477795709,2010.0,BIH,Europe & Central Asia (all income levels),Upper middle income,6.78892133204291
BA,Bosnia and Herzegovina,3.87056113639357,2004.0,BIH,Europe & Central Asia (all income levels),Upper middle income,5.17327216360643
BA,Bosnia and Herzegovina,5.41868280674552,1996.0,BIH,Europe & Central Asia (all income levels),Upper middle income,4.80289001325448
BA,Bosnia and Herzegovina,5.67934752056358,1995.0,BIH,Europe & Central Asia (all income levels),Upper middle income,3.35045315943642
BA,Bosnia and Herzegovina,2.78901182624843,2011.0,BIH,Europe & Central Asia (all income levels),Upper middle income,6.92300648375157
BA,Bosnia and Herzegovina,4.62940324381,1997.0,BIH,Europe & Central Asia (all income levels),Upper middle income,3.49992557619
BA,Bosnia and Herzegovina,3.30340448099861,2006.0,BIH,Europe & Central Asia (all income levels),Upper middle income,4.97996983900139
BA,Bosnia and Herzegovina,4.81943181466845,1998.0,BIH,Europe & Central Asia (all income levels),Upper middle income,3.32954724533154
BA,Bosnia and Herzegovina,3.03585413678835,2007.0,BIH,Europe & Central Asia (all income levels),Upper middle income,5.33422194321165
BA,Bosnia and Herzegovina,3.63022316090145,2005.0,BIH,Europe & Central Asia (all income levels),Upper middle income,4.86592865909855
BA,Bosnia and Herzegovina,2.7690427280745,2008.0,BIH,Europe & Central Asia (all income levels),Upper middle income,5.81286056192551
BA,Bosnia and Herzegovina,2.58793251224578,2002.0,BIH,Europe & Central Asia (all income levels),Upper middle income,4.42254649775422
BA,Bosnia and Herzegovina,2.4622809278561,2003.0,BIH,Europe & Central Asia (all income levels),Upper middle income,5.4785478721439
BB,Barbados,2.66883643725055,2013.0,BRB,Latin America & Caribbean (all income levels),High income: nonOECD,4.89989426274945
BB,Barbados,2.72467078108594,2014.0,BRB,Latin America & Caribbean (all income levels),High income: nonOECD,4.74463221891406
BB,Barbados,1.76310306173034,2e3,BRB,Latin America & Caribbean (all income levels),High income: nonOECD,3.39205000826966
BB,Barbados,2.58773861431341,2012.0,BRB,Latin America & Caribbean (all income levels),High income: nonOECD,4.84151341568659
BB,Barbados,2.51376386297788,2011.0,BRB,Latin America & Caribbean (all income levels),High income: nonOECD,4.15598991702212
BB,Barbados,2.15906262347821,2010.0,BRB,Latin America & Caribbean (all income levels),High income: nonOECD,4.00992874652179
BB,Barbados,1.73321668409117,1999.0,BRB,Latin America & Caribbean (all income levels),High income: nonOECD,3.27784288590883
BB,Barbados,1.77518595348999,2001.0,BRB,Latin America & Caribbean (all income levels),High income: nonOECD,3.69664401651001
BB,Barbados,1.77672894700546,1997.0,BRB,Latin America & Caribbean (all income levels),High income: nonOECD,3.32995280299454
BB,Barbados,2.06900636453529,2009.0,BRB,Latin America & Caribbean (all income levels),High income: nonOECD,4.14496177546471
BB,Barbados,1.95865070731601,2008.0,BRB,Latin America & Caribbean (all income levels),High income: nonOECD,4.05631234268399
BB,Barbados,1.68817241387372,1998.0,BRB,Latin America & Caribbean (all income levels),High income: nonOECD,3.18941778612628
BB,Barbados,1.85895201539167,2006.0,BRB,Latin America & Caribbean (all income levels),High income: nonOECD,3.41584580460833
BB,Barbados,1.91442888293207,2005.0,BRB,Latin America & Caribbean (all income levels),High income: nonOECD,3.46327899706794
BB,Barbados,1.99447246363216,2004.0,BRB,Latin America & Caribbean (all income levels),High income: nonOECD,3.71807147636784
BB,Barbados,1.88077430804428,2007.0,BRB,Latin America & Caribbean (all income levels),High income: nonOECD,3.75830091195572
BB,Barbados,1.97175348341585,2003.0,BRB,Latin America & Caribbean (all income levels),High income: nonOECD,3.84327810658415
BB,Barbados,1.79890172187064,2002.0,BRB,Latin America & Caribbean (all income levels),High income: nonOECD,3.96299038812936
BB,Barbados,1.60379303265034,1996.0,BRB,Latin America & Caribbean (all income levels),High income: nonOECD,3.46173984734966
BB,Barbados,1.67051324229654,1995.0,BRB,Latin America & Caribbean (all income levels),High income: nonOECD,3.54170787770346
BD,Bangladesh,1.35801993121836,1999.0,BGD,South Asia,Low income,0.935160148781642
BD,Bangladesh,1.38008308305911,2e3,BGD,South Asia,Low income,0.946712406940891
BD,Bangladesh,1.53449038853967,2003.0,BGD,South Asia,Low income,0.975548071460333
BD,Bangladesh,1.31648584187236,1998.0,BGD,South Asia,Low income,0.935335098127642
BD,Bangladesh,1.28216115208875,1997.0,BGD,South Asia,Low income,0.968124767911246
BD,Bangladesh,1.93245205590454,1996.0,BGD,South Asia,Low income,1.03128412409546
BD,Bangladesh,1.44502414899053,2001.0,BGD,South Asia,Low income,1.02492646100947
BD,Bangladesh,2.02177137277079,1995.0,BGD,South Asia,Low income,1.19980524722921
BD,Bangladesh,1.57341883560058,2004.0,BGD,South Asia,Low income,1.04206718439942
BD,Bangladesh,1.52507760323436,2002.0,BGD,South Asia,Low income,1.06780982676564
BD,Bangladesh,1.71045024844167,2005.0,BGD,South Asia,Low income,0.966800141558334
BD,Bangladesh,2.0967243477605,2012.0,BGD,South Asia,Low income,0.984483722239495
BD,Bangladesh,2.0324660506963,2014.0,BGD,South Asia,Low income,0.786532509303699
BD,Bangladesh,2.07253330426278,2013.0,BGD,South Asia,Low income,0.810323955737224
BD,Bangladesh,1.91848404890263,2009.0,BGD,South Asia,Low income,0.99109963109737
BD,Bangladesh,1.89278144134372,2008.0,BGD,South Asia,Low income,0.953752468656278
BD,Bangladesh,1.75740003372413,2006.0,BGD,South Asia,Low income,1.03883018627587
BD,Bangladesh,2.11478389728484,2011.0,BGD,South Asia,Low income,1.04109010271516
BD,Bangladesh,2.01338693994566,2010.0,BGD,South Asia,Low income,1.05017299005434
BD,Bangladesh,1.81127236210263,2007.0,BGD,South Asia,Low income,0.987683697897375
BE,Belgium,2.13153934071018,2005.0,BEL,Europe & Central Asia (all income levels),High income: OECD,7.11274822928982
BE,Belgium,2.29913765113274,2007.0,BEL,Europe & Central Asia (all income levels),High income: OECD,6.95293676886726
BE,Belgium,2.20875751571876,2006.0,BEL,Europe & Central Asia (all income levels),High income: OECD,6.96237045428124
BE,Belgium,2.38550139871214,2003.0,BEL,Europe & Central Asia (all income levels),High income: OECD,6.91809655128785
BE,Belgium,2.21725858025053,2002.0,BEL,Europe & Central Asia (all income levels),High income: OECD,6.24450896974947
BE,Belgium,2.19316989713391,2004.0,BEL,Europe & Central Asia (all income levels),High income: OECD,7.12785709286609
BE,Belgium,2.05335800435491,1999.0,BEL,Europe & Central Asia (all income levels),High income: OECD,6.02360210564509
BE,Belgium,1.98706019550902,1998.0,BEL,Europe & Central Asia (all income levels),High income: OECD,5.89943823449098
BE,Belgium,1.91202430736636,1997.0,BEL,Europe & Central Asia (all income levels),High income: OECD,5.85345812263364
BE,Belgium,2.0622230660478,2e3,BEL,Europe & Central Asia (all income levels),High income: OECD,6.0583742139522
BE,Belgium,2.20167200396911,2008.0,BEL,Europe & Central Asia (all income levels),High income: OECD,7.39675444603089
BE,Belgium,2.03923742060859,2001.0,BEL,Europe & Central Asia (all income levels),High income: OECD,6.2528146293914
BE,Belgium,1.72623940456093,1996.0,BEL,Europe & Central Asia (all income levels),High income: OECD,6.18403771543907
BE,Belgium,1.76600441554212,1995.0,BEL,Europe & Central Asia (all income levels),High income: OECD,5.84532071445789
BE,Belgium,2.35051777636632,2009.0,BEL,Europe & Central Asia (all income levels),High income: OECD,8.04382236363368
BE,Belgium,2.26893794396336,2010.0,BEL,Europe & Central Asia (all income levels),High income: OECD,7.89670272603664
BE,Belgium,2.35345103935518,2012.0,BEL,Europe & Central Asia (all income levels),High income: OECD,8.18629897064482
BE,Belgium,2.3447614308535,2014.0,BEL,Europe & Central Asia (all income levels),High income: OECD,8.2499894691465
BE,Belgium,2.34618390154365,2013.0,BEL,Europe & Central Asia (all income levels),High income: OECD,8.22671910845635
BE,Belgium,2.41675825507077,2011.0,BEL,Europe & Central Asia (all income levels),High income: OECD,8.00673737492923
BF,Burkina Faso,2.78060986795857,2005.0,BFA,Sub-Saharan Africa (all income levels),Low income,4.09177599204143
BF,Burkina Faso,3.00470689509436,2002.0,BFA,Sub-Saharan Africa (all income levels),Low income,2.25668653490564
